idx,x,y,z,u,v,label
300,1.340339375241034,0.2695050855867031,0.56,0.9467797917470113,0.14065988588439587,
301,1.340339375241034,0.2870875713222526,0.56,0.9467797917470113,0.11721657157032991,
302,1.340339375241034,0.30467005705780204,0.56,0.9467797917470113,0.09377325725626395,
303,1.340339375241034,0.3222525427933515,0.56,0.9467797917470113,0.07032994294219794,
304,1.340339375241034,0.339835028528901,0.56,0.9467797917470113,0.04688662862813198,
305,1.340339375241034,0.35741751426445056,0.56,0.9467797917470113,0.023443314314065954,
306,1.340339375241034,0.375,0.56,0.9467797917470113,0.0,
307,1.3580794446586966,0.375,0.56,0.9526931482195655,0.0,
308,1.37581951407636,0.375,0.56,0.9586065046921199,0.0,
309,1.393559583494023,0.375,0.56,0.9645198611646744,0.0,
310,1.4112996529116857,0.375,0.56,0.9704332176372286,0.0,
311,1.4290397223293483,0.375,0.56,0.9763465741097828,0.0,
312,1.4467797917470113,0.375,0.56,0.9822599305823372,0.0,
313,1.464519861164674,0.375,0.56,0.9881732870548914,0.0,
314,1.482259930582337,0.375,0.56,0.9940866435274457,0.0,
315,1.5,0.375,0.56,1.0,0.0,
316,1.5,0.35713842718928307,0.56,1.0,0.02381543041428925,
317,1.5,0.33927685437856614,0.56,1.0,0.0476308608285785,
318,1.5,0.3214152815678492,0.56,1.0,0.07144629124286775,
319,1.5,0.3035537087571323,0.56,1.0,0.095261721657157,
320,1.5,0.2856921359464153,0.56,1.0,0.11907715207144627,
321,1.5,0.26783056313569836,0.56,1.0,0.1428925824857355,
322,1.5,0.24996899032498143,0.56,1.0,0.16670801290002477,
323,1.5,0.2321074175142645,0.56,1.0,0.190523443314314,
324,1.5,0.21424584470354754,0.56,1.0,0.21433887372860327,
325,1.5,0.1963842718928306,0.56,1.0,0.23815430414289254,
326,1.5,0.17852269908211368,0.56,1.0,0.26196973455718175,
327,1.5,0.16066112627139675,0.56,1.0,0.285785164971471,
328,1.5,0.1427995534606798,0.56,1.0,0.3096005953857603,
329,1.5,0.12493798064996287,0.56,1.0,0.33341602580004953,
330,1.5,0.10707640783924588,0.56,1.0,0.3572314562143388,
331,1.5,0.089214835028529,0.56,1.0,0.381046886628628,
332,1.5,0.07135326221781207,0.56,1.0,0.40486231704291725,
333,1.5,0.05349168940709509,0.56,1.0,0.42867774745720655,
334,1.5,0.03563011659637816,0.56,1.0,0.4524931778714958,
335,1.5,0.017768543785661173,0.56,1.0,0.4763086082857851,
336,1.5,-9.302902505570199e-05,0.56,1.0,0.5001240387000743,
337,1.5,-0.017954601835772632,0.56,1.0,0.5239394691143635,
338,1.5,-0.035816174646489674,0.56,1.0,0.5477548995286529,
339,1.5,-0.05367774745720649,0.56,1.0,0.571570329942942,
340,1.5,-0.07153932026792342,0.56,1.0,0.5953857603572312,
341,1.5,-0.08940089307864041,0.56,1.0,0.6192011907715206,
342,1.5,-0.1072624658893574,0.56,1.0,0.6430166211858098,
343,1.5,-0.12512403870007427,0.56,1.0,0.6668320516000991,
344,1.5,-0.14298561151079126,0.56,1.0,0.6906474820143883,
345,1.495950636328577,-0.16052158273381278,0.56,0.9986502121095258,0.714028776978417,
346,1.491901272657154,-0.17805755395683442,0.56,0.9973004242190514,0.7374100719424459,
347,1.4832240647898192,-0.19132194244604306,0.56,0.9944080215966064,0.7550959232613907,
348,1.4745468569224838,-0.2045863309352517,0.56,0.9915156189741613,0.7727817745803356,
349,1.4658696490551488,-0.21785071942446033,0.56,0.9886232163517162,0.7904676258992804,
350,1.4571924411878134,-0.23111510791366896,0.56,0.9857308137292712,0.8081534772182253,
351,1.4449286540686463,-0.2408273381294963,0.56,0.9816428846895489,0.8211031175059951,
352,1.4326648669494797,-0.25053956834532365,0.56,0.9775549556498265,0.8340527577937649,
353,1.4204010798303126,-0.2602517985611509,0.56,0.9734670266101042,0.8470023980815345,
354,1.408137292711145,-0.26996402877697834,0.56,0.9693790975703818,0.8599520383693045,
355,1.3958735055919784,-0.27967625899280557,0.56,0.9652911685306594,0.8729016786570741,
356,1.3816043193212497,-0.28657074340527566,0.56,0.9605347731070832,0.8820943245403675,
357,1.367335133050521,-0.29346522781774576,0.56,0.955778377683507,0.891286970423661,
358,1.3530659467797919,-0.3003597122302156,0.56,0.9510219822599306,0.9004796163069542,
359,1.3387967605090636,-0.3072541966426856,0.56,0.9462655868363545,0.9096722621902475,
360,1.3245275742383344,-0.3141486810551557,0.56,0.9415091914127781,0.9188649080735409,
361,1.3102583879676057,-0.3210431654676258,0.56,0.9367527959892019,0.9280575539568343,
362,1.2942537601234099,-0.3258393285371701,0.56,0.9314179200411365,0.9344524380495601,
363,1.278249132279214,-0.33063549160671446,0.56,0.9260830440930714,0.940847322142286,
364,1.2622445044350177,-0.3354316546762588,0.56,0.9207481681450059,0.9472422062350117,
365,1.2462398765908222,-0.34022781774580313,0.56,0.9154132921969407,0.9536370903277375,
366,1.230235248746626,-0.34502398081534746,0.56,0.9100784162488753,0.9600319744204633,
367,1.2142306209024296,-0.3498201438848918,0.56,0.90474354030081,0.9664268585131891,
368,1.1975703817971466,-0.3528776978417264,0.56,0.8991901272657156,0.9705035971223018,
369,1.1809101426918627,-0.355935251798561,0.56,0.893636714230621,0.9745803357314147,
370,1.1642499035865796,-0.3589928057553955,0.56,0.8880833011955266,0.9786570743405273,
371,1.1475896644812962,-0.3620503597122301,0.56,0.8825298881604321,0.9827338129496401,
372,1.1309294253760127,-0.3651079136690647,0.56,0.8769764751253376,0.9868105515587529,
